status,reason,bank_date,payee,bank_amount,document_vendor,document_date,amount_total,source,confidence,target_xero_transaction_id,target_contact_name,target_date,target_total,filename,link_id,receipt_document_id,bank_line_id
skipped,target has 1 attachment(s) in Xero,2025-10-24,Uber,42.55,Uber,2025-10-23,42.55,dext_receipt,1,2073170d-9384-4018-a3d2-d356b989d63f,Uber,2025-10-24,42.55,receipt.pdf,a3cc6514-408d-4ed1-9017-b82971d1a152,3b00d7c9-b035-4fdc-ab00-05f78c6caafe,c65333b2-f506-4847-88ad-cecca6288074
skipped,target has 1 attachment(s) in Xero,2025-10-24,Uber,29.05,Uber,2025-10-23,29.05,dext_receipt,1,4ab33b0e-a4ad-4681-ae31-bc8f074f6406,Uber,2025-10-24,29.05,receipt.pdf,186f16d5-ed36-4111-9d03-cf55eb6274ee,709583d8-080e-41a9-8c96-c1f9075d1637,9d2205b4-a6a6-403c-b7c5-d628151b25c2
skipped,target has 1 attachment(s) in Xero,2025-10-24,Uber,22.5,Uber,2025-10-19,20.35,dext_receipt,1,1a58848e-e77c-4cc4-ac56-121019e5ae8d,Uber,2025-10-22,30.62,Uber-receipt.pdf,f348b73c-50e6-4ca1-8509-58c516c593b5,c3446867-bdd0-40be-bdcf-b2876947a5ff,a7cf7312-77a3-4868-a213-7cc9d4567d24
skipped,target has 1 attachment(s) in Xero,2025-10-24,Uber,20.22,Uber,2025-10-29,22.5,receipt_email,1,417cc66b-03b3-430f-afaa-547c8613b123,Uber,2025-10-24,22.5,Nicholas welcome to Canberra-417cc66b.eml,0b0442d6-3681-4bbe-95ae-7ef3fe9bacb4,ba51b9c4-83a4-45c2-9b1a-077042eb0958,404a824b-33d1-4dfb-a84c-c6ed5a58c930
skipped,target has 1 attachment(s) in Xero,2025-10-27,Qantas,1409.64,Qantas,2025-10-27,1549.09,receipt_email,1,88fd5139-0877-4eec-ae31-c5eb7d8cd51b,Qantas,2025-10-28,1549.09,Download 396007261-e-ticket-EKDO2P.pdf,defb2050-d1a3-4721-90d1-574248bc4285,606aad6b-797d-486e-847e-bdddca3f8dd3,0e5ac528-abdb-4b6c-9f0e-59897d6c4189
skipped,target has 1 attachment(s) in Xero,2025-10-27,Uber,64.72,Uber,2025-10-27,64.72,receipt_email,1,6c340b8a-688d-4954-b859-71b10efe3192,Uber,2025-10-27,64.72,Introducing Uber Business Black in Sydney Melbourn-6c340b8a.eml,2b908bc0-1145-4ef2-8c90-678da9b34a73,519c9d14-f231-49bb-8bca-586c31820bf3,7204ba31-53c5-430a-b7bf-cb731d6e7d96
skipped,target has 1 attachment(s) in Xero,2025-10-27,Uber,46.31,Uber,2025-10-28,42.48,receipt_email,1,b24aeaa7-762b-47ea-acd2-4601cb77268f,Uber,2025-10-28,42.48,A Curious Tractor  Your Tuesday morning trip with-b24aeaa7.eml,946002ef-a208-4a50-829c-39ba8f5fc009,cc82336b-ddf1-4cdc-8893-591fab9d507c,6b007a31-f7e6-4127-be81-84b451440e15
skipped,target has 1 attachment(s) in Xero,2025-10-27,Uber,44.08,Uber,2025-10-24,44.08,dext_receipt,1,5e05090d-a95a-4b13-9be6-641db3cb7c5c,Uber,2025-10-27,44.08,receipt.pdf,048eeaa0-5bbb-4798-b6d8-b94e79fd172e,cb4839ba-be36-4f08-ba25-ccbbfed66240,2838aeeb-9386-48d4-aa4a-c5b79486adc6
skipped,target has 1 attachment(s) in Xero,2025-10-27,Uber,42.79,Uber,2025-10-25,42.79,dext_receipt,1,4b4d8048-c776-46b0-999d-14d47fcd21b8,Uber,2025-10-27,42.79,receipt.pdf,19e1bd4c-1256-430e-a0eb-709af224ba8c,bc795eac-9cbc-4fe5-8ce3-a712ef2cd865,4fa618ee-f99b-486b-a174-1baa1ec04394
skipped,target has 1 attachment(s) in Xero,2025-10-27,Uber,42.2,Uber,2025-10-27,42.2,receipt_email,1,85f10373-8e4a-4ae0-b875-2ef4e641eee6,Uber,2025-10-27,42.2,Introducing Uber Business Black in Sydney Melbourn-85f10373.eml,5a691648-6fe4-49c2-aaec-e94f278855f9,691f6cb7-77bf-43f9-b1a1-1a39a29f145f,c15bf1d3-60cd-4df7-a0e9-7beda6a95c09
